Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","586","Pakistan","5527","Seed","S2511","Wheat and products","2018","2018","1000 t","1084","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2511","Wheat and products","2018","2018","1000 t","1141","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2511","Wheat and products","2018","2018","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5154","Other uses (non-food)","S2511","Wheat and products","2018","2018","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2511","Wheat and products","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2511","Wheat and products","2018","2018","1000 t","22806","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2018","2018","kg/cap","100.5","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2018","2018","kcal/cap/d","877.51","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2511","Wheat and products","2018","2018","million Kcal","72682973.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","28.65","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2511","Wheat and products","2018","2018","t","2373354.77","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","4.62","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2511","Wheat and products","2018","2018","t","382671.01","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2511","Wheat and products","2019","2019","1000 t","24374","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2511","Wheat and products","2019","2019","1000 t","32","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2511","Wheat and products","2019","2019","1000 t","-3142","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2511","Wheat and products","2019","2019","1000 t","843","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2511","Wheat and products","2019","2019","1000 t","26704","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5521","Feed","S2511","Wheat and products","2019","2019","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5527","Seed","S2511","Wheat and products","2019","2019","1000 t","1074","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2511","Wheat and products","2019","2019","1000 t","919","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2511","Wheat and products","2019","2019","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5154","Other uses (non-food)","S2511","Wheat and products","2019","2019","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2511","Wheat and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2511","Wheat and products","2019","2019","1000 t","24688","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2019","2019","kg/cap","106.97","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2019","2019","kcal/cap/d","933.95","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2511","Wheat and products","2019","2019","million Kcal","78678004.84","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","30.49","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2511","Wheat and products","2019","2019","t","2568939.17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","4.91","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2511","Wheat and products","2019","2019","t","413740.63","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2511","Wheat and products","2020","2020","1000 t","25272","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2511","Wheat and products","2020","2020","1000 t","2526","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2511","Wheat and products","2020","2020","1000 t","97","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2511","Wheat and products","2020","2020","1000 t","45","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2511","Wheat and products","2020","2020","1000 t","27656","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5521","Feed","S2511","Wheat and products","2020","2020","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5527","Seed","S2511","Wheat and products","2020","2020","1000 t","1096","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2511","Wheat and products","2020","2020","1000 t","1047","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2511","Wheat and products","2020","2020","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5154","Other uses (non-food)","S2511","Wheat and products","2020","2020","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2511","Wheat and products","2020","2020","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2511","Wheat and products","2020","2020","1000 t","25488","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2020","2020","kg/cap","108.46","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2020","2020","kcal/cap/d","946.42","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2511","Wheat and products","2020","2020","million Kcal","81179994.54","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2020","2020","g/cap/d","30.88","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2511","Wheat and products","2020","2020","t","2649114.71","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2020","2020","g/cap/d","4.96","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2511","Wheat and products","2020","2020","t","425391.92","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2511","Wheat and products","2021","2021","1000 t","27504","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2511","Wheat and products","2021","2021","1000 t","2529","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2511","Wheat and products","2021","2021","1000 t","1077","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2511","Wheat and products","2021","2021","1000 t","47","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2511","Wheat and products","2021","2021","1000 t","28910","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5521","Feed","S2511","Wheat and products","2021","2021","1000 t","15","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5527","Seed","S2511","Wheat and products","2021","2021","1000 t","1150","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2511","Wheat and products","2021","2021","1000 t","1156","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2511","Wheat and products","2021","2021","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5154","Other uses (non-food)","S2511","Wheat and products","2021","2021","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2511","Wheat and products","2021","2021","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2511","Wheat and products","2021","2021","1000 t","26575","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2021","2021","kg/cap","110.97","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2021","2021","kcal/cap/d","968.37","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2511","Wheat and products","2021","2021","million Kcal","84644777.18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2021","2021","g/cap/d","31.6","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2511","Wheat and products","2021","2021","t","2761749.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2021","2021","g/cap/d","5.08","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2511","Wheat and products","2021","2021","t","443820.94","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2511","Wheat and products","2022","2022","1000 t","26215","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2511","Wheat and products","2022","2022","1000 t","2373","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2511","Wheat and products","2022","2022","1000 t","-198","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2511","Wheat and products","2022","2022","1000 t","59","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2511","Wheat and products","2022","2022","1000 t","28727","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5521","Feed","S2511","Wheat and products","2022","2022","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5527","Seed","S2511","Wheat and products","2022","2022","1000 t","1120","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2511","Wheat and products","2022","2022","1000 t","1093","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2511","Wheat and products","2022","2022","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5154","Other uses (non-food)","S2511","Wheat and products","2022","2022","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2511","Wheat and products","2022","2022","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2511","Wheat and products","2022","2022","1000 t","26488","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2022","2022","kg/cap","108.69","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2022","2022","kcal/cap/d","948.36","E","Estimated value",""
